miliseg,AcX,AcY,AcZ,GyX,GyY,GyZ
2394013,9.47,-0.28,0.22,1.17,0.56,0.09
2394026,9.8,0.67,0.01,0.2,0.64,0.04
2394040,10.05,1.33,-0.02,-0.33,0.61,-0.01
2394054,10.15,1.61,-0.08,-0.68,0.51,-0.06
2394067,10.05,1.47,-0.09,-1.0,0.41,-0.1
2394081,9.91,1.3,-0.02,-1.37,0.34,-0.11
2394095,9.78,1.04,0.08,-1.88,0.32,-0.12
2394108,9.72,0.94,0.25,-2.49,0.35,-0.11
2394122,9.74,1.37,0.43,-2.96,0.4,-0.11
2394136,9.78,1.73,0.62,-3.3,0.43,-0.11
2394149,9.8,2.1,0.76,-3.48,0.44,-0.13
2394163,9.81,2.27,0.9,-3.59,0.44,-0.14
2394177,9.88,2.51,1.06,-3.63,0.42,-0.16
2394190,9.79,2.25,1.2,-3.77,0.4,-0.18
2394204,9.83,2.52,1.42,-3.85,0.4,-0.22
2394218,9.82,2.5,1.62,-3.92,0.37,-0.28
2394231,9.93,3.03,1.87,-3.78,0.32,-0.35
2394245,9.97,3.36,2.02,-3.46,0.23,-0.41
2394259,9.97,3.48,2.22,-2.97,0.1,-0.44
2394272,9.9,3.36,2.33,-2.41,-0.03,-0.43
2394286,9.81,2.9,2.37,-1.97,-0.11,-0.39
2394300,9.62,2.33,2.38,-1.72,-0.13,-0.32
2394313,9.52,2.1,2.45,-1.58,-0.09,-0.26
2394327,9.54,2.17,2.51,-1.46,-0.05,-0.22
2394341,9.61,2.34,2.62,-1.23,-0.04,-0.18
2394355,9.62,2.5,2.64,-0.93,-0.05,-0.15
2394368,9.62,2.69,2.73,-0.56,-0.08,-0.12
2394382,9.62,2.88,2.75,-0.05,-0.13,-0.07
2394396,9.66,2.94,2.84,0.55,-0.21,-0.02
2394409,9.76,3.28,2.95,1.24,-0.31,0.02
2394423,9.98,4.04,3.04,2.28,-0.47,0.05
2394437,10.1,4.99,3.11,3.76,-0.68,0.08
2394450,9.91,4.98,3.23,5.19,-0.83,0.14
2394464,9.51,4.06,3.36,6.41,-0.89,0.23
2394478,9.13,2.3,3.22,6.88,-0.78,0.33
2394491,8.84,0.45,2.83,6.45,-0.58,0.38
2394505,8.74,-0.74,2.11,5.32,-0.29,0.37
2394519,8.9,-1.26,1.27,3.78,0.05,0.31
2394532,9.21,-0.9,0.73,2.35,0.32,0.23
2394546,9.55,-0.16,0.4,1.03,0.51,0.16
2394560,9.86,0.74,0.31,0.07,0.58,0.11
2394573,10.0,1.31,0.29,-0.54,0.54,0.05
2394587,9.98,1.74,0.29,-1.01,0.46,-0.03
2394601,9.86,1.55,0.34,-1.49,0.36,-0.12
2394614,9.72,0.78,0.47,-2.19,0.33,-0.18
2394628,9.63,0.39,0.73,-3.17,0.39,-0.22
2394642,9.62,0.3,1.02,-4.18,0.49,-0.26
2394655,9.7,1.49,1.4,-4.86,0.61,-0.32
2394669,9.85,2.92,1.65,-4.91,0.62,-0.42
2394683,9.99,4.07,1.79,-4.42,0.52,-0.49
2394696,10.06,4.51,1.9,-3.59,0.34,-0.53
2394710,10.05,3.95,1.99,-2.79,0.14,-0.52
2394724,9.88,2.95,1.96,-2.32,0.01,-0.45
2394738,9.73,2.27,1.92,-2.14,-0.02,-0.36
2394752,9.66,2.08,2.01,-2.09,0.02,-0.27
2394765,9.71,2.53,2.21,-1.91,0.04,-0.22
2394779,9.75,2.75,2.32,-1.59,0.02,-0.18
2394793,9.8,2.8,2.45,-1.26,-0.03,-0.15
2394806,9.81,2.82,2.53,-0.93,-0.08,-0.12
2394820,9.76,2.77,2.59,-0.6,-0.12,-0.1
2394834,9.68,2.88,2.63,-0.24,-0.15,-0.08
2394847,9.71,3.01,2.76,0.25,-0.21,-0.05
2394861,9.67,3.18,2.78,0.82,-0.28,0.0
2394875,9.69,3.18,2.86,1.39,-0.36,0.04
2394888,9.86,4.05,2.98,2.33,-0.49,0.06
2394902,9.96,4.65,2.99,3.54,-0.66,0.08
2394916,9.77,4.6,3.05,4.74,-0.78,0.14
2394929,9.51,3.89,3.11,5.76,-0.81,0.21
2394943,9.19,2.46,3.03,6.14,-0.72,0.27
2394957,8.95,0.76,2.57,5.79,-0.51,0.32
2394970,8.91,-0.16,1.96,4.85,-0.25,0.3
2394984,9.03,-0.31,1.4,3.75,0.01,0.26
2394998,9.24,-0.16,0.91,2.55,0.24,0.2
2395011,9.49,0.34,0.62,1.5,0.4,0.16
2395025,9.71,0.93,0.4,0.75,0.47,0.11
2395039,9.9,1.5,0.29,0.2,0.46,0.06
2395052,9.99,1.71,0.27,-0.19,0.39,-0.0
2395066,9.82,1.11,0.23,-0.67,0.31,-0.07
2395080,9.56,-0.13,0.24,-1.66,0.33,-0.12
2395093,9.46,-0.67,0.46,-3.01,0.46,-0.14
2395107,9.53,-0.5,0.79,-4.33,0.63,-0.16
2395121,9.79,1.19,1.26,-5.17,0.76,-0.22
2395134,10.02,3.04,1.53,-5.16,0.74,-0.32
2395148,10.21,4.51,1.63,-4.5,0.58,-0.41
2395162,10.26,4.88,1.73,-3.42,0.32,-0.46
2395175,10.12,4.03,1.74,-2.49,0.09,-0.43
2395189,9.98,3.3,1.72,-1.93,-0.05,-0.35
2395203,9.76,2.76,1.7,-1.59,-0.12,-0.25
2395216,9.58,1.95,1.7,-1.5,-0.09,-0.15
2395230,9.59,1.72,1.83,-1.55,-0.03,-0.11
2395244,9.63,1.62,1.94,-1.72,0.03,-0.1
2395257,9.68,1.98,2.1,-1.86,0.07,-0.09
2395271,9.79,2.67,2.25,-1.78,0.06,-0.1
2395285,9.86,3.28,2.4,-1.41,-0.02,-0.13
2395299,9.84,3.46,2.56,-0.83,-0.14,-0.14
2395313,9.74,3.52,2.66,-0.15,-0.24,-0.11
2395326,9.65,3.24,2.7,0.47,-0.32,-0.05
2395340,9.59,3.09,2.74,1.11,-0.38,-0.01
2395354,9.66,3.08,2.82,1.72,-0.44,0.03
2395367,9.72,3.23,2.83,2.37,-0.51,0.06
2395381,9.76,3.57,2.88,3.18,-0.59,0.09
2395395,9.81,4.15,2.87,4.19,-0.68,0.12
2395408,9.65,3.77,2.86,5.02,-0.71,0.18
2395422,9.4,3.11,2.82,5.64,-0.66,0.22
2395436,9.21,1.8,2.55,5.73,-0.5,0.25
2395449,9.08,0.65,2.13,5.28,-0.3,0.25
2395463,9.04,-0.34,1.52,4.27,-0.04,0.21
2395477,9.2,-0.61,0.97,2.99,0.22,0.15
2395490,9.43,-0.25,0.53,1.84,0.42,0.11
2395504,9.68,0.47,0.22,0.85,0.53,0.07
2395518,9.88,1.33,0.11,0.25,0.54,0.02
2395531,9.98,1.87,0.12,-0.0,0.45,-0.02
2395545,9.98,2.04,0.11,-0.12,0.31,-0.06
2395559,9.92,1.9,0.1,-0.24,0.17,-0.08
2395572,9.83,1.72,0.13,-0.42,0.09,-0.08
2395586,9.79,1.26,0.14,-0.72,0.05,-0.09
2395600,9.69,0.64,0.21,-1.26,0.1,-0.1
2395613,9.59,-0.01,0.3,-2.06,0.2,-0.1
2395627,9.59,-0.21,0.54,-3.13,0.36,-0.09
2395641,9.76,0.52,0.87,-4.07,0.51,-0.1
2395654,9.96,1.85,1.08,-4.45,0.56,-0.13
2395668,10.03,2.86,1.22,-4.4,0.53,-0.18
2395681,10.06,3.37,1.36,-4.08,0.44,-0.24
2395694,10.08,3.45,1.51,-3.69,0.33,-0.28
2395708,10.03,3.3,1.65,-3.28,0.2,-0.31
2395722,10.01,3.17,1.73,-2.91,0.09,-0.32
2395736,9.95,3.11,1.85,-2.56,0.0,-0.31
2395749,9.85,2.91,2.0,-2.18,-0.08,-0.3
2395763,9.77,2.51,2.14,-1.89,-0.13,-0.27
2395777,9.69,2.25,2.21,-1.73,-0.13,-0.24
2395790,9.64,2.19,2.35,-1.66,-0.1,-0.2
2395804,9.64,2.54,2.44,-1.49,-0.08,-0.17
2395818,9.66,2.9,2.49,-1.16,-0.08,-0.16
2395831,9.72,3.16,2.64,-0.62,-0.12,-0.14
2395845,9.75,3.52,2.76,0.12,-0.21,-0.08
2395859,9.78,3.72,2.81,0.93,-0.31,-0.03
2395872,9.81,3.88,2.83,1.91,-0.45,0.02
2395886,9.82,3.98,2.89,2.98,-0.57,0.04
2395900,9.79,4.27,2.94,4.06,-0.67,0.08
2395913,9.59,3.74,2.94,5.03,-0.72,0.13
2395927,9.34,2.66,2.82,5.54,-0.66,0.2
2395941,9.19,1.99,2.6,5.64,-0.54,0.23
2395954,9.25,1.52,2.27,5.46,-0.38,0.25
2395968,9.19,1.12,1.87,5.11,-0.23,0.24
2395982,9.19,0.44,1.43,4.44,-0.05,0.22
2395995,9.25,-0.14,0.94,3.47,0.13,0.17
2396009,9.43,-0.07,0.56,2.47,0.28,0.13
2396023,9.63,0.4,0.28,1.53,0.38,0.08
2396036,9.72,1.18,0.15,0.9,0.39,0.04
2396050,9.87,1.69,0.12,0.59,0.34,-0.0
2396064,9.91,1.9,0.12,0.41,0.24,-0.03
2396077,9.84,1.79,0.06,0.26,0.16,-0.05
2396091,9.82,1.43,-0.0,0.01,0.13,-0.06
2396105,9.73,1.16,-0.03,-0.38,0.14,-0.06
2396118,9.68,0.76,-0.05,-0.9,0.19,-0.07
2396132,9.64,0.53,-0.06,-1.5,0.26,-0.09
2396146,9.58,-0.16,0.02,-2.39,0.37,-0.09
2396159,9.46,-0.91,0.23,-3.7,0.53,-0.06
2396173,9.69,-0.42,0.67,-4.95,0.69,-0.06
2396187,9.92,1.06,1.06,-5.79,0.81,-0.1
2396200,10.1,2.3,1.35,-6.02,0.81,-0.2
2396214,10.16,3.15,1.63,-5.85,0.73,-0.3
2396228,10.21,3.9,1.86,-5.35,0.58,-0.42
2396241,10.22,4.07,2.0,-4.74,0.39,-0.51
2396255,10.16,3.98,2.07,-4.11,0.21,-0.56
2396269,10.03,3.63,2.17,-3.47,0.04,-0.57
2396283,9.91,3.3,2.27,-2.83,-0.09,-0.53
2396296,9.85,3.28,2.38,-2.19,-0.17,-0.46
2396310,9.81,3.2,2.48,-1.49,-0.24,-0.37
2396324,9.71,3.01,2.55,-0.82,-0.27,-0.26
2396338,9.63,2.97,2.64,-0.19,-0.29,-0.16
2396351,9.63,2.98,2.73,0.36,-0.3,-0.07
2396365,9.64,3.11,2.75,0.99,-0.34,-0.01
2396379,9.78,3.31,2.83,1.7,-0.42,0.02
2396392,9.95,3.78,2.88,2.54,-0.54,0.04
2396406,10.03,4.13,3.01,3.61,-0.7,0.07
2396420,9.9,4.34,3.1,4.78,-0.84,0.12
2396433,9.68,3.88,3.17,5.69,-0.91,0.17
2396447,9.37,2.96,3.17,6.3,-0.89,0.21
2396461,9.17,1.95,2.98,6.42,-0.76,0.22
2396474,9.07,1.4,2.59,6.22,-0.57,0.19
2396488,8.96,0.38,2.0,5.57,-0.31,0.15
2396502,9.0,-0.04,1.37,4.58,-0.02,0.09
2396515,9.2,-0.2,0.94,3.56,0.22,0.03
2396529,9.38,-0.35,0.5,2.4,0.41,-0.01
2396543,9.58,0.06,0.2,1.33,0.53,-0.03
2396556,9.75,0.59,0.04,0.54,0.56,-0.04
2396570,9.86,1.11,-0.07,-0.05,0.5,-0.05
2396583,9.86,1.16,-0.16,-0.48,0.41,-0.08
