miliseg,AcX,AcY,AcZ,GyX,GyY,GyZ
2568129,8.51,3.63,3.98,-0.79,-1.52,-0.12
2568143,8.33,3.79,3.76,-0.2,-0.82,0.07
2568156,8.26,3.7,3.54,0.37,-0.07,0.19
2568170,8.52,3.41,3.27,0.74,0.55,0.25
2568184,8.84,3.43,2.76,1.0,1.1,0.27
2568197,9.2,3.53,2.15,1.2,1.52,0.3
2568211,9.36,3.62,1.51,1.36,1.83,0.34
2568225,9.49,3.5,0.92,1.52,2.05,0.38
2568238,9.6,3.2,0.41,1.57,2.19,0.38
2568252,9.71,2.84,-0.1,1.53,2.26,0.36
2568266,9.98,2.65,-0.56,1.41,2.25,0.35
2568279,10.27,2.54,-0.88,1.22,2.14,0.37
2568293,10.53,2.33,-0.97,0.94,1.89,0.41
2568307,10.72,2.09,-0.89,0.58,1.48,0.41
2568320,10.78,2.0,-0.64,0.16,0.98,0.37
2568334,10.79,2.01,-0.26,-0.3,0.35,0.25
2568348,10.54,2.3,0.04,-0.7,-0.3,0.02
2568361,10.37,2.58,0.4,-0.96,-0.86,-0.21
2568375,10.38,2.66,0.92,-1.16,-1.35,-0.44
2568389,10.25,2.58,1.53,-1.33,-1.75,-0.62
2568402,10.01,2.43,2.07,-1.48,-2.02,-0.74
2568416,9.79,2.33,2.57,-1.64,-2.21,-0.82
2568430,9.58,2.32,3.06,-1.76,-2.31,-0.84
2568443,9.31,2.34,3.5,-1.81,-2.31,-0.79
2568457,8.96,2.64,3.69,-1.74,-2.2,-0.69
2568471,8.71,3.0,3.73,-1.48,-1.92,-0.51
2568484,8.57,3.3,3.72,-1.09,-1.54,-0.31
2568498,8.46,3.48,3.59,-0.54,-1.03,-0.08
2568512,8.53,3.55,3.46,0.05,-0.44,0.12
2568525,8.63,3.39,3.31,0.52,0.11,0.26
2568539,8.81,3.17,3.04,0.85,0.65,0.34
2568553,8.99,3.13,2.55,1.01,1.11,0.38
2568567,9.08,3.21,1.89,1.09,1.47,0.41
2568580,9.13,3.35,1.11,1.18,1.8,0.44
2568594,9.19,3.31,0.39,1.29,2.06,0.45
2568608,9.33,3.1,-0.23,1.38,2.25,0.45
2568621,9.57,2.75,-0.72,1.4,2.37,0.45
2568635,10.04,2.41,-1.02,1.27,2.38,0.47
2568649,10.51,2.18,-1.12,0.98,2.23,0.52
2568662,10.87,1.98,-0.99,0.55,1.88,0.57
2568676,11.12,1.92,-0.64,0.05,1.33,0.55
2568690,11.19,2.06,-0.18,-0.38,0.68,0.43
2568703,11.03,2.4,0.28,-0.74,-0.11,0.17
2568717,10.81,2.78,0.76,-0.96,-0.87,-0.15
2568731,10.63,2.81,1.26,-1.09,-1.45,-0.43
2568744,10.41,2.63,1.85,-1.24,-1.92,-0.65
2568758,10.01,2.46,2.46,-1.39,-2.24,-0.81
2568772,9.76,2.33,2.94,-1.52,-2.41,-0.9
2568785,9.39,2.38,3.31,-1.6,-2.45,-0.9
2568799,9.09,2.8,3.48,-1.52,-2.32,-0.8
2568813,8.92,3.12,3.51,-1.27,-2.02,-0.62
2568826,8.76,3.33,3.5,-0.85,-1.55,-0.38
2568840,8.46,3.33,3.46,-0.36,-0.97,-0.15
2568854,8.28,3.23,3.37,0.07,-0.39,0.02
2568867,8.46,2.94,3.35,0.4,0.21,0.13
2568881,8.84,2.73,3.18,0.58,0.69,0.19
2568895,9.26,2.87,2.84,0.67,1.03,0.22
2568908,9.56,3.08,2.4,0.77,1.3,0.27
2568922,9.62,3.15,1.89,0.88,1.51,0.31
2568936,9.62,3.14,1.36,0.96,1.67,0.31
2568949,9.48,3.01,0.79,1.04,1.8,0.28
2568963,9.32,2.95,0.21,1.11,1.9,0.23
2568977,9.39,2.94,-0.4,1.19,1.97,0.21
2568990,9.74,3.0,-0.97,1.23,2.05,0.26
2569004,10.2,2.63,-1.24,1.13,2.06,0.34
2569018,10.62,2.16,-1.26,0.83,1.95,0.39
2569031,10.87,1.82,-1.09,0.35,1.65,0.39
