miliseg,AcX,AcY,AcZ,GyX,GyY,GyZ
2371472,4.49,10.15,1.7,2.46,-0.35,-0.08
2371486,4.43,10.22,1.51,3.3,-0.44,-0.08
2371499,4.33,9.86,1.23,3.97,-0.47,-0.06
2371513,4.17,9.06,0.81,4.39,-0.45,-0.04
2371527,3.99,8.15,0.17,4.36,-0.35,-0.01
2371540,3.91,7.25,-0.52,3.93,-0.2,0.01
2371554,3.88,6.22,-1.34,3.02,-0.01,0.02
2371568,3.85,5.2,-2.06,1.69,0.18,0.05
2371581,4.11,5.14,-2.47,-0.02,0.35,0.08
2371595,4.44,6.79,-2.47,-1.22,0.39,0.06
2371609,4.5,8.05,-2.39,-1.72,0.3,0.01
2371622,4.55,9.06,-2.12,-1.68,0.15,-0.04
2371636,4.4,8.85,-1.8,-1.53,0.05,-0.05
2371650,4.22,8.01,-1.55,-1.72,0.04,-0.02
2371663,4.18,7.69,-1.23,-2.17,0.12,0.02
2371677,4.36,8.3,-0.91,-2.55,0.2,0.05
2371691,4.55,9.37,-0.55,-2.51,0.19,0.04
2371704,4.58,10.07,-0.21,-2.08,0.09,0.0
2371718,4.54,9.91,0.06,-1.58,-0.01,-0.02
2371732,4.48,9.48,0.25,-1.27,-0.06,-0.01
2371746,4.38,8.91,0.39,-1.22,-0.05,0.02
2371759,4.39,8.65,0.61,-1.38,0.01,0.04
2371773,4.42,8.81,0.77,-1.5,0.06,0.02
2371787,4.43,8.79,0.97,-1.64,0.11,-0.01
2371801,4.58,9.3,1.19,-1.61,0.11,-0.05
2371814,4.62,9.43,1.35,-1.46,0.09,-0.06
2371828,4.53,9.51,1.5,-1.25,0.05,-0.07
2371842,4.44,9.21,1.65,-1.07,0.04,-0.07
2371855,4.31,8.89,1.79,-1.02,0.06,-0.07
2371869,4.27,8.57,1.93,-1.13,0.11,-0.06
2371883,4.28,8.93,2.07,-1.17,0.15,-0.07
2371896,4.35,9.35,2.21,-1.01,0.15,-0.1
2371910,4.46,9.63,2.36,-0.69,0.1,-0.13
2371924,4.58,10.12,2.57,-0.11,-0.03,-0.17
2371937,4.5,10.38,2.43,0.69,-0.18,-0.21
2371951,4.41,10.16,2.28,1.46,-0.28,-0.22
2371965,4.34,9.72,2.13,2.09,-0.33,-0.2
2371978,4.34,9.89,1.89,2.7,-0.37,-0.21
2371992,4.32,10.06,1.64,3.34,-0.43,-0.25
2372006,4.21,9.8,1.26,3.96,-0.48,-0.3
2372019,4.05,8.94,0.84,4.29,-0.48,-0.33
2372033,3.85,8.03,0.32,4.21,-0.41,-0.32
2372047,3.67,7.23,-0.38,3.76,-0.25,-0.28
2372060,3.63,6.87,-1.09,3.09,-0.05,-0.25
2372074,3.77,6.96,-1.7,2.46,0.11,-0.21
2372088,3.93,7.19,-2.21,1.9,0.19,-0.14
2372102,4.02,7.31,-2.61,1.44,0.17,-0.06
2372115,4.01,7.01,-2.85,0.97,0.11,0.0
2372129,3.86,6.59,-3.07,0.24,0.07,0.04
2372143,3.77,6.53,-3.06,-0.67,0.1,0.04
2372156,3.67,5.91,-3.03,-1.75,0.2,0.08
2372170,3.93,6.86,-2.59,-2.8,0.3,0.12
2372184,4.22,8.41,-2.12,-3.23,0.29,0.11
2372197,4.25,9.28,-1.72,-3.08,0.18,0.08
2372211,4.14,8.99,-1.22,-2.92,0.08,0.07
2372225,4.08,8.67,-0.78,-2.97,0.07,0.08
2372238,4.02,8.58,-0.4,-3.18,0.12,0.09
2372252,4.15,9.12,0.19,-3.32,0.16,0.07
2372266,4.29,10.16,0.67,-3.05,0.16,0.03
2372279,4.28,10.78,1.0,-2.43,0.1,-0.02
2372293,4.24,10.58,1.3,-1.71,0.04,-0.03
2372307,4.27,10.09,1.52,-1.16,0.01,0.0
2372320,4.24,9.48,1.61,-0.87,0.02,0.05
2372334,4.2,9.07,1.69,-0.76,0.03,0.08
2372348,4.21,9.08,1.75,-0.7,0.05,0.06
2372361,4.23,9.4,1.79,-0.54,0.04,0.01
2372375,4.27,9.81,1.83,-0.17,-0.01,-0.04
2372389,4.32,9.96,1.9,0.37,-0.1,-0.09
2372403,4.31,10.33,1.83,1.12,-0.2,-0.13
2372416,4.28,10.39,1.68,1.91,-0.28,-0.14
2372430,4.32,10.51,1.52,2.85,-0.35,-0.14
2372444,4.25,10.24,1.29,3.74,-0.41,-0.12
2372458,4.05,9.42,0.99,4.3,-0.42,-0.09
2372471,3.85,8.43,0.49,4.5,-0.36,-0.08
2372485,3.67,7.55,-0.2,4.26,-0.23,-0.07
2372499,3.59,6.9,-0.94,3.76,-0.06,-0.07
2372512,3.63,6.71,-1.68,3.07,0.11,-0.09
2372526,3.83,6.81,-2.38,2.4,0.23,-0.14
2372540,4.01,7.04,-2.91,1.88,0.26,-0.21
2372553,4.07,6.99,-3.28,1.4,0.23,-0.27
2372567,3.96,6.03,-3.51,0.69,0.18,-0.25
2372581,3.9,5.5,-3.52,-0.4,0.18,-0.14
2372594,3.89,5.95,-3.41,-1.59,0.23,-0.04
2372608,3.98,7.19,-3.19,-2.38,0.27,-0.01
2372622,4.11,8.52,-2.84,-2.6,0.25,-0.04
2372635,4.11,8.94,-2.43,-2.5,0.18,-0.08
2372649,3.92,7.93,-2.11,-2.71,0.15,-0.07
2372663,3.94,7.86,-1.67,-3.15,0.19,-0.05
2372676,4.04,8.26,-1.19,-3.62,0.23,-0.04
2372690,4.21,9.54,-0.5,-3.67,0.21,-0.07
2372704,4.28,10.27,-0.02,-3.34,0.13,-0.09
2372717,4.24,10.27,0.38,-2.87,0.03,-0.09
2372731,4.13,9.39,0.79,-2.7,-0.01,-0.03
2372745,4.09,8.94,1.19,-2.85,0.02,0.04
2372758,4.1,9.5,1.59,-2.91,0.07,0.04
2372772,4.16,10.58,1.95,-2.48,0.09,0.01
2372786,4.15,10.98,2.19,-1.7,0.07,-0.02
2372799,4.05,10.65,2.39,-0.8,0.04,-0.05
2372813,3.98,9.88,2.45,-0.12,0.03,-0.07
2372827,3.91,9.18,2.32,0.22,0.05,-0.05
2372840,3.96,8.71,2.17,0.34,0.09,-0.02
2372854,4.08,8.94,2.06,0.46,0.07,-0.01
2372868,4.14,9.17,1.96,0.65,0.01,-0.05
2372881,4.1,9.39,1.81,0.88,-0.09,-0.11
2372895,4.08,9.78,1.72,1.23,-0.16,-0.19
2372909,4.08,10.21,1.67,1.79,-0.22,-0.22
2372922,3.98,10.49,1.62,2.62,-0.27,-0.23
2372936,3.86,10.27,1.45,3.49,-0.27,-0.19
2372950,3.76,9.65,1.16,4.1,-0.22,-0.11
2372964,3.73,8.91,0.67,4.4,-0.12,-0.01
2372977,3.69,8.09,-0.06,4.31,-0.02,0.08
2372991,3.65,7.33,-0.83,3.88,0.1,0.14
2373005,3.72,6.82,-1.61,3.19,0.2,0.15
2373018,3.86,6.62,-2.24,2.41,0.25,0.11
2373032,3.92,6.59,-2.69,1.71,0.26,0.05
2373046,3.98,6.72,-2.98,1.03,0.23,-0.0
2373059,3.91,6.36,-3.16,0.38,0.19,-0.03
2373073,3.86,6.15,-3.21,-0.56,0.21,-0.0
2373087,3.86,5.93,-3.21,-1.65,0.26,0.04
2373100,3.98,6.33,-3.0,-2.7,0.31,0.08
2373114,4.29,8.0,-2.6,-3.4,0.29,0.08
2373128,4.41,9.45,-2.12,-3.42,0.15,0.02
2373141,4.37,9.89,-1.66,-3.09,-0.01,-0.02
2373155,4.23,9.76,-1.13,-2.73,-0.12,-0.03
2373169,4.1,9.17,-0.73,-2.56,-0.14,0.02
2373182,4.06,8.87,-0.32,-2.65,-0.09,0.07
2373196,4.15,9.41,0.11,-2.67,-0.01,0.08
2373210,4.24,10.41,0.48,-2.33,0.01,0.03
2373223,4.3,10.59,0.7,-1.8,-0.02,-0.02
2373237,4.28,10.08,0.9,-1.34,-0.06,-0.05
2373251,4.18,9.34,0.99,-1.23,-0.05,-0.02
2373264,4.15,9.16,1.12,-1.27,-0.02,0.0
2373278,4.19,9.38,1.28,-1.23,0.01,-0.0
2373292,4.19,9.78,1.48,-0.96,0.01,-0.03
2373305,4.2,9.87,1.6,-0.56,-0.02,-0.06
2373319,4.12,10.01,1.65,0.02,-0.06,-0.09
2373333,4.13,9.97,1.59,0.64,-0.1,-0.1
2373346,4.18,9.96,1.49,1.27,-0.16,-0.09
2373360,4.17,9.78,1.38,1.93,-0.22,-0.06
2373374,4.13,9.58,1.22,2.53,-0.26,-0.03
2373387,4.06,9.38,1.0,2.96,-0.28,-0.01
2373401,4.02,9.04,0.66,3.26,-0.26,-0.01
2373415,4.03,8.81,0.29,3.41,-0.23,-0.03
2373428,4.01,8.57,-0.22,3.45,-0.2,-0.02
2373442,3.96,8.24,-0.77,3.33,-0.14,0.01
2373456,4.0,8.28,-1.26,3.22,-0.08,-0.0
2373469,3.9,7.99,-1.73,3.11,-0.03,-0.03
2373483,3.83,7.24,-2.19,2.78,0.04,-0.07
2373497,3.82,6.52,-2.61,2.17,0.12,-0.1
2373510,3.82,6.24,-3.0,1.43,0.21,-0.1
2373524,3.87,6.42,-3.31,0.64,0.28,-0.1
2373537,4.01,6.93,-3.5,0.09,0.32,-0.09
2373550,4.1,7.33,-3.65,-0.28,0.31,-0.06
2373564,4.11,7.59,-3.68,-0.54,0.25,-0.03
2373578,4.01,7.09,-3.73,-0.91,0.19,0.0
2373591,3.99,6.78,-3.64,-1.47,0.18,0.05
2373605,3.98,6.55,-3.43,-2.25,0.22,0.11
2373619,4.14,7.19,-3.02,-2.95,0.25,0.13
2373633,4.27,8.09,-2.64,-3.28,0.23,0.12
2373646,4.36,8.86,-2.18,-3.33,0.16,0.09
2373660,4.37,8.98,-1.69,-3.24,0.08,0.07
2373674,4.41,9.04,-1.19,-3.22,0.04,0.06
2373687,4.41,9.25,-0.74,-3.12,-0.0,0.04
2373701,4.35,9.55,-0.23,-2.97,-0.02,0.02
2373715,4.36,9.87,0.13,-2.7,-0.04,-0.01
2373728,4.36,10.05,0.55,-2.28,-0.06,-0.04
2373742,4.26,9.5,0.82,-2.04,-0.07,-0.05
2373756,4.34,9.19,1.12,-1.97,-0.05,-0.04
2373769,4.34,9.45,1.37,-1.84,-0.03,-0.05
2373783,4.28,9.48,1.52,-1.62,-0.04,-0.07
2373797,4.24,9.31,1.75,-1.35,-0.05,-0.08
2373810,4.19,9.02,1.95,-1.16,-0.04,-0.07
2373824,4.17,9.03,2.11,-1.03,-0.02,-0.05
2373838,4.17,9.27,2.18,-0.81,-0.01,-0.04
2373851,4.24,9.61,2.23,-0.42,-0.05,-0.07
2373865,4.31,9.82,2.26,0.11,-0.12,-0.1
2373879,4.34,9.88,2.26,0.78,-0.21,-0.11
2373892,4.3,10.04,2.19,1.54,-0.3,-0.11
2373906,4.29,10.24,1.99,2.32,-0.37,-0.11
2373920,4.29,10.45,1.78,3.27,-0.43,-0.12
2373933,4.23,10.14,1.46,4.15,-0.48,-0.09
2373947,4.02,9.31,1.09,4.66,-0.48,-0.05
2373961,3.82,8.22,0.55,4.77,-0.4,-0.02
2373974,3.62,7.18,-0.23,4.43,-0.23,0.01
2373988,3.63,6.59,-1.0,3.83,-0.05,0.03
2374002,3.86,6.56,-1.8,3.1,0.1,0.04
