miliseg,AcX,AcY,AcZ,GyX,GyY,GyZ
87188,-1.26,0.92,10.55,-0.09,-0.0,-0.01
87201,-1.23,0.85,10.58,-0.08,0.01,-0.01
87215,-1.23,0.92,10.53,-0.1,0.02,-0.02
87229,-1.16,0.97,10.46,-0.13,0.03,-0.01
87242,-1.24,0.86,10.43,-0.14,0.03,-0.01
87256,-1.26,0.67,10.41,-0.09,0.01,-0.01
87270,-1.28,0.64,10.45,-0.01,-0.02,0.0
87283,-1.29,0.9,10.54,0.0,-0.03,0.0
87297,-1.28,1.23,10.64,-0.06,-0.02,0.0
87311,-1.27,1.17,10.67,-0.13,-0.0,0.0
87324,-1.25,1.05,10.64,-0.16,0.01,-0.01
87338,-1.3,0.91,10.63,-0.14,0.02,-0.03
87352,-1.32,0.84,10.58,-0.11,0.01,-0.03
87365,-1.28,0.79,10.57,-0.09,-0.0,-0.02
87379,-1.27,0.82,10.63,-0.08,-0.0,-0.01
87393,-1.26,0.97,10.57,-0.09,0.0,-0.01
87406,-1.28,1.08,10.61,-0.11,0.01,-0.01
87420,-1.31,0.91,10.61,-0.1,0.01,-0.03
87434,-1.24,0.9,10.6,-0.09,0.0,-0.03
87447,-1.2,0.92,10.61,-0.09,0.01,-0.03
87461,-1.19,0.89,10.64,-0.11,0.01,-0.02
87475,-1.22,0.92,10.58,-0.13,0.01,-0.01
87488,-1.26,0.87,10.56,-0.12,0.01,-0.01
87502,-1.29,0.96,10.59,-0.1,0.01,-0.02
87516,-1.3,1.01,10.58,-0.09,0.0,-0.03
87529,-1.31,0.94,10.58,-0.09,0.01,-0.04
87543,-1.29,0.86,10.6,-0.08,0.01,-0.03
87557,-1.27,0.86,10.57,-0.09,0.02,-0.03
87570,-1.25,0.9,10.57,-0.11,0.02,-0.03
87584,-1.28,0.94,10.48,-0.14,0.03,-0.02
87598,-1.32,0.95,10.35,-0.15,0.03,-0.02
87611,-1.41,0.8,10.39,-0.12,0.01,-0.03
87625,-1.37,0.75,10.44,-0.06,-0.02,-0.04
87639,-1.31,0.93,10.46,-0.05,-0.03,-0.03
87652,-1.25,0.94,10.57,-0.08,-0.02,-0.04
87666,-1.18,0.93,10.57,-0.13,-0.01,-0.04
87680,-1.21,0.78,10.61,-0.14,0.01,-0.04
87693,-1.25,0.6,10.61,-0.12,0.01,-0.03
87707,-1.26,0.71,10.55,-0.09,0.01,-0.02
87721,-1.28,0.84,10.54,-0.1,0.0,-0.02
87734,-1.28,0.9,10.5,-0.12,-0.0,-0.02
87748,-1.3,0.83,10.46,-0.13,0.0,-0.01
87762,-1.31,0.74,10.45,-0.1,-0.0,-0.01
87776,-1.27,0.86,10.42,-0.07,-0.01,-0.0
87789,-1.27,1.01,10.41,-0.06,-0.01,-0.0
87803,-1.35,1.04,10.51,-0.06,-0.02,-0.0
87817,-1.35,1.0,10.67,-0.05,-0.03,-0.02
87830,-1.24,1.13,10.79,-0.06,-0.02,-0.03
87844,-1.19,1.11,10.84,-0.09,0.02,-0.04
87858,-1.17,0.97,10.78,-0.13,0.04,-0.04
87871,-1.22,0.82,10.67,-0.15,0.04,-0.01
87885,-1.28,0.71,10.67,-0.11,0.02,-0.02
87899,-1.21,0.8,10.6,-0.06,-0.0,-0.01
87912,-1.27,1.04,10.54,-0.05,0.0,-0.02
87926,-1.25,1.03,10.58,-0.08,0.01,-0.03
87940,-1.25,0.94,10.55,-0.11,0.01,-0.05
87953,-1.25,0.79,10.56,-0.1,0.0,-0.04
87967,-1.3,0.7,10.55,-0.09,-0.0,-0.03
87981,-1.3,0.82,10.59,-0.08,-0.0,-0.03
87994,-1.28,0.91,10.64,-0.08,-0.0,-0.02
88008,-1.28,0.92,10.67,-0.09,0.01,-0.03
88022,-1.25,0.91,10.62,-0.11,0.02,-0.04
88035,-1.23,0.82,10.54,-0.12,0.02,-0.04
88049,-1.2,0.77,10.49,-0.12,0.02,-0.03
88063,-1.24,0.78,10.49,-0.11,0.01,-0.02
88076,-1.24,0.77,10.55,-0.1,-0.0,-0.02
88090,-1.25,0.84,10.56,-0.1,-0.01,-0.02
88104,-1.27,0.89,10.61,-0.09,0.0,-0.01
88117,-1.23,0.91,10.56,-0.09,0.0,-0.02
88131,-1.25,0.92,10.54,-0.09,0.01,-0.02
88145,-1.3,0.86,10.56,-0.09,0.01,-0.02
88158,-1.32,0.79,10.53,-0.08,-0.0,-0.01
88172,-1.31,0.83,10.62,-0.07,-0.01,-0.01
88186,-1.27,0.97,10.61,-0.09,-0.0,-0.01
88199,-1.25,0.99,10.59,-0.11,0.01,-0.02
88213,-1.23,0.85,10.53,-0.12,0.03,-0.02
88227,-1.27,0.78,10.49,-0.1,0.03,-0.02
88240,-1.32,0.83,10.5,-0.09,0.01,-0.0
88254,-1.27,1.01,10.53,-0.11,0.0,0.0
88267,-1.3,1.08,10.55,-0.12,0.0,-0.0
88280,-1.26,1.04,10.51,-0.12,0.01,-0.02
88294,-1.24,0.94,10.55,-0.1,0.02,-0.04
88308,-1.26,0.87,10.49,-0.1,0.02,-0.04
88322,-1.29,0.85,10.52,-0.1,0.02,-0.02
88335,-1.31,0.91,10.49,-0.11,0.01,-0.01
88349,-1.31,0.96,10.45,-0.11,0.0,-0.0
88363,-1.29,0.97,10.44,-0.09,0.0,-0.01
88376,-1.32,1.02,10.46,-0.07,-0.0,-0.03
88390,-1.28,0.91,10.51,-0.06,-0.02,-0.04
88404,-1.24,0.76,10.61,-0.04,-0.03,-0.03
88417,-1.19,0.81,10.64,-0.05,-0.02,-0.03
88431,-1.14,0.99,10.55,-0.1,0.0,-0.02
88445,-1.24,0.88,10.58,-0.13,0.01,-0.01
88458,-1.25,0.77,10.56,-0.12,0.01,-0.02
88472,-1.24,0.8,10.5,-0.1,0.01,-0.02
88486,-1.29,0.9,10.56,-0.09,-0.0,-0.01
88499,-1.32,0.93,10.56,-0.11,-0.01,-0.01
88513,-1.3,0.83,10.61,-0.1,-0.01,-0.01
88527,-1.25,0.84,10.61,-0.09,-0.01,-0.0
88540,-1.27,0.88,10.63,-0.07,0.0,-0.0
88554,-1.28,0.96,10.65,-0.09,0.01,-0.0
88568,-1.27,1.08,10.6,-0.12,0.02,-0.01
88581,-1.26,1.03,10.52,-0.13,0.02,-0.02
88595,-1.31,0.9,10.54,-0.12,0.01,-0.02
88609,-1.28,0.78,10.59,-0.09,-0.01,-0.01
88622,-1.25,0.9,10.6,-0.08,-0.01,-0.01
88636,-1.19,1.02,10.65,-0.1,-0.0,-0.01
88650,-1.15,1.02,10.57,-0.12,0.02,-0.01
88663,-1.2,0.93,10.58,-0.12,0.03,-0.02
88677,-1.27,0.97,10.53,-0.11,0.02,-0.02
88691,-1.21,0.94,10.52,-0.1,0.0,-0.02
88704,-1.25,1.02,10.57,-0.1,-0.0,-0.02
88718,-1.27,0.99,10.63,-0.11,-0.0,-0.02
88732,-1.27,0.97,10.59,-0.12,-0.0,-0.03
88746,-1.24,0.92,10.58,-0.1,0.0,-0.03
88760,-1.26,0.87,10.63,-0.09,0.01,-0.03
88773,-1.24,0.9,10.66,-0.08,0.01,-0.03
88787,-1.24,0.9,10.65,-0.09,0.01,-0.02
88801,-1.22,0.91,10.61,-0.11,0.01,-0.02
88814,-1.27,0.82,10.58,-0.1,0.02,-0.01
