miliseg,AcX,AcY,AcZ,GyX,GyY,GyZ
3197353,8.83,-2.18,-4.08,-2.31,0.25,-0.24
3197367,8.79,-1.82,-3.97,-2.9,0.32,-0.33
3197380,8.82,-1.16,-3.87,-3.28,0.37,-0.4
3197394,8.94,-0.33,-3.81,-3.44,0.4,-0.46
3197408,8.97,0.26,-3.77,-3.39,0.39,-0.49
3197421,9.07,0.57,-3.7,-3.21,0.38,-0.49
3197435,9.07,0.9,-3.56,-3.0,0.32,-0.5
3197449,9.14,1.05,-3.62,-2.78,0.27,-0.46
3197462,9.15,1.32,-3.56,-2.55,0.21,-0.43
3197476,9.15,1.59,-3.5,-2.23,0.13,-0.4
3197490,9.1,1.61,-3.5,-1.91,0.08,-0.37
3197503,9.09,1.56,-3.41,-1.65,0.04,-0.34
3197517,9.05,1.35,-3.36,-1.47,0.03,-0.3
3197531,8.98,1.18,-3.23,-1.43,0.04,-0.27
3197544,8.96,1.27,-3.1,-1.42,0.05,-0.26
3197558,8.95,1.46,-2.98,-1.39,0.04,-0.26
3197572,8.95,1.78,-2.83,-1.27,0.03,-0.24
3197585,8.99,1.95,-2.84,-1.1,0.02,-0.21
3197599,8.96,2.13,-2.85,-0.83,0.0,-0.17
3197613,8.97,2.24,-2.77,-0.53,-0.03,-0.11
3197626,8.98,2.27,-2.74,-0.22,-0.06,-0.03
3197640,8.96,2.04,-2.71,0.08,-0.07,0.04
3197654,8.96,2.12,-2.65,0.35,-0.1,0.09
3197667,8.97,2.12,-2.75,0.62,-0.12,0.14
3197681,8.94,2.03,-2.79,0.91,-0.12,0.18
3197695,8.94,1.74,-2.9,1.13,-0.12,0.21
3197708,8.94,1.46,-2.96,1.24,-0.11,0.23
3197723,8.91,1.08,-3.06,1.24,-0.08,0.24
3197736,8.87,0.96,-3.17,1.17,-0.05,0.23
3197750,8.89,0.98,-3.26,1.1,-0.04,0.22
3197764,8.94,1.03,-3.33,1.08,-0.03,0.21
3197777,9.02,1.16,-3.43,1.12,-0.03,0.21
3197791,9.08,1.13,-3.56,1.22,-0.04,0.22
3197805,9.12,1.1,-3.57,1.33,-0.06,0.23
3197818,9.13,1.07,-3.68,1.49,-0.08,0.24
3197832,9.09,0.79,-3.65,1.62,-0.1,0.25
3197846,9.07,0.63,-3.71,1.72,-0.12,0.24
3197859,9.12,0.75,-3.76,1.87,-0.17,0.23
3197873,9.08,0.83,-3.78,2.12,-0.22,0.25
3197887,9.11,0.92,-3.79,2.49,-0.28,0.28
3197900,8.99,0.44,-3.78,2.86,-0.33,0.32
3197914,8.85,-0.71,-3.69,2.92,-0.33,0.34
3197928,8.75,-1.68,-3.77,2.62,-0.31,0.31
3197941,8.67,-2.56,-3.95,1.94,-0.23,0.24
3197955,8.66,-3.11,-4.08,1.0,-0.11,0.13
3197969,8.68,-3.22,-4.21,-0.01,0.03,0.02
3197982,8.7,-3.19,-4.29,-1.13,0.2,-0.1
3197996,8.72,-2.95,-4.04,-2.27,0.36,-0.23
3198010,8.8,-2.21,-3.93,-3.15,0.47,-0.35
3198023,8.88,-1.19,-3.74,-3.81,0.55,-0.46
3198037,9.02,0.06,-3.63,-4.06,0.56,-0.52
3198050,9.17,1.02,-3.6,-3.94,0.52,-0.55
3198063,9.28,1.8,-3.6,-3.5,0.44,-0.54
3198077,9.33,2.09,-3.56,-2.94,0.31,-0.51
3198091,9.28,2.1,-3.53,-2.41,0.21,-0.47
3198104,9.29,2.18,-3.51,-1.92,0.1,-0.41
3198118,9.2,1.95,-3.48,-1.53,0.03,-0.34
3198132,9.08,1.69,-3.47,-1.28,0.01,-0.28
3198146,9.01,1.43,-3.3,-1.15,0.0,-0.25
3198159,9.0,1.41,-3.2,-1.1,0.0,-0.24
3198173,8.97,1.41,-3.15,-1.06,0.0,-0.23
3198187,8.98,1.5,-3.1,-1.02,0.01,-0.22
3198200,8.95,1.53,-3.01,-0.98,0.01,-0.21
3198214,8.95,1.53,-2.92,-0.96,0.01,-0.2
3198228,8.92,1.54,-2.89,-0.94,0.02,-0.19
3198241,8.91,1.67,-2.81,-0.9,0.03,-0.17
3198255,8.95,1.91,-2.73,-0.81,0.03,-0.15
3198269,9.02,2.28,-2.7,-0.6,0.01,-0.11
3198282,9.05,2.6,-2.73,-0.28,-0.02,-0.05
3198296,9.01,2.44,-2.68,0.09,-0.05,0.04
3198310,9.03,2.59,-2.73,0.5,-0.09,0.11
3198323,9.01,2.58,-2.71,0.92,-0.14,0.18
3198337,9.0,2.49,-2.74,1.38,-0.19,0.24
3198351,8.99,2.28,-2.84,1.79,-0.23,0.29
3198364,8.91,2.0,-2.89,2.11,-0.25,0.33
3198378,8.9,1.7,-2.96,2.42,-0.27,0.36
3198392,8.9,1.49,-3.05,2.67,-0.28,0.37
3198405,8.88,1.23,-3.21,2.89,-0.29,0.38
3198419,8.82,0.64,-3.32,2.99,-0.25,0.39
3198433,8.83,0.31,-3.36,2.99,-0.22,0.37
3198446,8.84,0.09,-3.48,2.99,-0.22,0.35
3198460,8.93,-0.17,-3.62,2.98,-0.2,0.33
3198474,8.88,-0.61,-3.66,2.87,-0.18,0.31
3198487,8.86,-0.63,-3.79,2.8,-0.17,0.29
3198501,8.81,-1.12,-3.89,2.68,-0.14,0.29
3198515,8.79,-1.62,-3.92,2.42,-0.11,0.28
3198528,8.8,-2.01,-3.97,2.08,-0.08,0.25
3198542,8.85,-2.21,-4.08,1.64,-0.05,0.2
3198556,8.91,-2.19,-4.2,1.24,-0.03,0.16
3198569,8.93,-2.16,-4.23,0.89,-0.01,0.12
3198583,8.98,-2.17,-4.24,0.54,0.0,0.1
3198597,8.97,-2.22,-4.24,0.19,0.01,0.07
3198610,8.93,-2.3,-4.23,-0.18,0.01,0.04
3198624,8.87,-2.67,-4.3,-0.72,0.05,0.0
3198638,8.68,-3.27,-4.19,-1.58,0.15,-0.07
3198651,8.67,-3.13,-4.02,-2.5,0.25,-0.19
3198665,8.68,-2.61,-3.87,-3.43,0.36,-0.32
3198679,8.77,-1.64,-3.67,-4.12,0.44,-0.45
3198693,8.89,-0.56,-3.53,-4.43,0.48,-0.54
3198706,9.06,0.59,-3.51,-4.39,0.47,-0.6
3198720,9.12,1.23,-3.33,-4.08,0.42,-0.63
3198734,9.17,1.66,-3.36,-3.68,0.35,-0.61
3198748,9.17,2.08,-3.35,-3.17,0.26,-0.58
3198761,9.13,2.1,-3.38,-2.64,0.18,-0.53
3198775,9.03,1.92,-3.37,-2.23,0.13,-0.48
3198789,9.0,1.78,-3.24,-1.96,0.11,-0.45
3198802,9.0,1.73,-3.25,-1.76,0.1,-0.42
3198816,8.93,1.55,-3.19,-1.63,0.11,-0.39
3198830,8.91,1.56,-3.06,-1.57,0.12,-0.36
3198843,8.95,1.7,-2.93,-1.48,0.12,-0.33
3198857,8.97,2.01,-2.81,-1.33,0.09,-0.3
3198871,9.02,2.31,-2.7,-1.07,0.05,-0.25
3198884,9.04,2.55,-2.7,-0.7,-0.01,-0.17
3198898,9.05,2.67,-2.71,-0.25,-0.06,-0.07
3198912,8.96,2.48,-2.67,0.18,-0.09,0.01
3198925,8.98,2.55,-2.61,0.62,-0.13,0.07
3198939,8.97,2.44,-2.62,1.05,-0.16,0.14
3198953,8.97,2.26,-2.62,1.42,-0.19,0.2
3198966,8.95,1.94,-2.75,1.73,-0.21,0.26
3198980,8.83,1.45,-2.77,1.88,-0.2,0.3
3198994,8.86,1.16,-2.91,1.92,-0.18,0.31
3199007,8.85,0.94,-3.05,1.88,-0.15,0.31
3199021,8.88,0.92,-3.2,1.84,-0.12,0.31
3199035,8.9,1.05,-3.34,1.85,-0.09,0.31
3199049,9.0,1.33,-3.44,2.02,-0.1,0.32
3199062,9.05,1.29,-3.48,2.3,-0.12,0.35
3199076,9.09,1.17,-3.46,2.61,-0.15,0.37
3199090,9.11,1.19,-3.6,3.04,-0.21,0.39
3199103,8.95,0.25,-3.6,3.31,-0.23,0.42
3199117,8.93,-0.54,-3.59,3.28,-0.23,0.41
3199131,8.88,-1.06,-3.79,3.1,-0.22,0.37
3199144,8.81,-1.82,-3.88,2.72,-0.18,0.33
3199158,8.8,-2.3,-3.99,2.18,-0.12,0.26
3199172,8.8,-2.69,-4.17,1.46,-0.05,0.19
3199185,8.85,-2.64,-4.25,0.7,0.01,0.1
3199199,8.9,-2.39,-4.28,0.07,0.05,0.03
3199213,8.97,-2.04,-4.33,-0.5,0.08,-0.03
3199226,8.89,-2.27,-4.31,-1.07,0.13,-0.09
3199240,8.8,-2.41,-4.17,-1.74,0.19,-0.16
3199254,8.79,-2.21,-4.16,-2.48,0.27,-0.25
3199267,8.79,-1.79,-4.03,-3.17,0.36,-0.34
3199281,8.85,-1.11,-3.83,-3.64,0.43,-0.43
3199295,9.03,-0.17,-3.73,-3.91,0.47,-0.51
3199308,9.08,0.67,-3.53,-3.94,0.44,-0.56
3199322,9.12,1.37,-3.44,-3.68,0.39,-0.58
3199336,9.14,1.72,-3.45,-3.33,0.31,-0.59
3199350,9.18,1.97,-3.44,-2.9,0.24,-0.57
3199364,9.18,2.13,-3.39,-2.48,0.17,-0.52
3199377,9.14,2.19,-3.3,-2.11,0.11,-0.48
3199391,9.08,2.06,-3.25,-1.79,0.06,-0.44
3199405,9.08,1.85,-3.13,-1.58,0.02,-0.41
3199418,9.02,1.79,-3.06,-1.45,0.01,-0.37
3199432,8.98,1.72,-2.98,-1.36,0.01,-0.34
3199446,8.95,1.81,-2.9,-1.29,0.02,-0.32
3199459,8.93,1.87,-2.85,-1.23,0.03,-0.29
3199473,8.94,1.95,-2.79,-1.17,0.04,-0.26
3199487,8.93,2.05,-2.69,-1.07,0.04,-0.23
