miliseg,AcX,AcY,AcZ,GyX,GyY,GyZ
3174658,0.9,1.73,-8.04,3.21,-0.53,0.16
3174672,0.78,1.09,-8.21,3.17,-0.5,0.15
3174686,0.66,0.29,-8.45,2.95,-0.43,0.15
3174699,0.65,-0.34,-8.63,2.57,-0.33,0.14
3174713,0.68,-0.56,-8.79,2.16,-0.24,0.12
3174727,0.87,0.11,-8.88,1.95,-0.22,0.09
3174740,0.88,0.52,-9.09,2.13,-0.25,0.1
3174754,0.91,0.29,-9.08,2.41,-0.29,0.13
3174768,0.84,-0.3,-8.99,2.66,-0.35,0.17
3174781,0.64,-1.24,-9.02,2.7,-0.37,0.18
3174795,0.46,-2.03,-9.06,2.48,-0.34,0.16
3174809,0.33,-2.6,-9.13,2.07,-0.27,0.13
3174822,0.27,-2.79,-9.24,1.61,-0.17,0.1
3174836,0.38,-2.82,-9.3,1.23,-0.1,0.07
3174850,0.43,-2.75,-9.27,0.94,-0.06,0.06
3174863,0.51,-2.88,-9.24,0.71,-0.04,0.06
3174877,0.4,-3.03,-9.24,0.46,-0.04,0.07
3174891,0.33,-3.33,-9.25,0.09,-0.02,0.08
3174904,0.18,-3.67,-9.32,-0.48,0.05,0.06
3174918,0.05,-4.36,-9.19,-1.33,0.19,0.04
3174932,0.03,-4.32,-9.11,-2.46,0.38,-0.04
3174946,0.11,-3.5,-9.1,-3.48,0.56,-0.13
3174959,0.33,-2.3,-9.08,-4.12,0.7,-0.2
3174973,0.67,-0.88,-9.03,-4.4,0.78,-0.23
3174987,0.99,0.52,-9.17,-4.27,0.76,-0.24
3175000,1.17,1.36,-9.16,-3.92,0.69,-0.24
3175014,1.31,1.98,-9.04,-3.44,0.56,-0.24
3175028,1.36,2.32,-9.03,-2.98,0.42,-0.25
3175041,1.32,2.56,-8.99,-2.55,0.29,-0.26
3175055,1.27,2.66,-8.97,-2.19,0.2,-0.25
3175069,1.21,2.62,-8.9,-1.98,0.17,-0.25
3175082,1.15,2.68,-8.85,-1.84,0.17,-0.23
3175096,1.08,2.63,-8.71,-1.79,0.2,-0.22
3175110,1.15,2.8,-8.6,-1.77,0.23,-0.2
3175123,1.22,3.0,-8.5,-1.73,0.23,-0.2
3175137,1.23,3.06,-8.38,-1.69,0.22,-0.19
3175151,1.2,3.18,-8.26,-1.67,0.21,-0.2
3175164,1.24,3.4,-8.11,-1.64,0.18,-0.2
3175178,1.25,3.78,-8.06,-1.53,0.15,-0.19
3175192,1.25,4.13,-7.99,-1.33,0.13,-0.16
3175205,1.33,4.59,-7.91,-0.99,0.09,-0.12
3175219,1.36,5.0,-7.84,-0.48,0.01,-0.06
3175233,1.44,5.12,-7.84,0.11,-0.08,0.0
3175246,1.41,5.18,-7.75,0.78,-0.21,0.08
3175260,1.44,5.16,-7.78,1.5,-0.33,0.15
3175274,1.37,4.74,-7.76,2.19,-0.43,0.23
3175288,1.25,4.0,-7.85,2.71,-0.49,0.27
3175302,1.1,3.2,-7.88,3.0,-0.51,0.28
3175315,1.06,2.68,-7.99,3.15,-0.52,0.24
3175329,1.02,2.34,-8.17,3.27,-0.53,0.21
3175343,0.9,1.75,-8.34,3.36,-0.53,0.2
3175356,0.82,1.19,-8.4,3.37,-0.52,0.2
3175370,0.68,0.51,-8.53,3.29,-0.5,0.21
3175384,0.51,-0.4,-8.62,3.03,-0.43,0.2
3175397,0.37,-1.04,-8.76,2.61,-0.35,0.17
3175411,0.39,-1.35,-8.87,2.16,-0.25,0.13
3175425,0.5,-0.79,-8.99,1.94,-0.2,0.09
3175438,0.7,0.01,-9.01,2.16,-0.23,0.06
3175452,0.78,0.42,-9.12,2.78,-0.32,0.08
3175466,0.56,-1.1,-8.83,3.23,-0.36,0.17
3175479,0.33,-2.73,-8.77,3.19,-0.36,0.19
3175493,0.17,-3.96,-8.77,2.68,-0.3,0.16
3175507,0.15,-4.59,-8.89,1.84,-0.19,0.1
3175520,0.12,-4.62,-9.05,0.98,-0.06,0.04
3175534,0.3,-4.26,-9.12,0.29,0.03,0.0
