miliseg,AcX,AcY,AcZ,GyX,GyY,GyZ
1037812,9.55,-0.54,3.29,-0.12,-0.44,-0.1
1037825,9.66,-0.57,3.21,-0.09,-0.43,-0.09
1037839,9.57,-0.47,3.18,-0.1,-0.44,-0.13
1037853,9.51,-0.34,3.27,-0.12,-0.5,-0.16
1037866,9.47,-0.35,3.18,-0.14,-0.62,-0.17
1037880,9.48,-0.44,3.03,-0.15,-0.72,-0.18
1037894,9.59,-0.43,2.86,-0.15,-0.81,-0.19
1037907,9.6,-0.38,2.78,-0.13,-0.88,-0.2
1037921,9.75,-0.39,2.69,-0.1,-0.88,-0.17
1037935,9.92,-0.37,2.48,-0.08,-0.82,-0.15
1037948,10.06,-0.29,2.36,-0.09,-0.67,-0.14
1037962,10.13,-0.21,2.44,-0.1,-0.51,-0.11
1037976,10.16,-0.3,2.48,-0.11,-0.35,-0.08
1037989,10.22,-0.45,2.52,-0.1,-0.2,-0.06
1038003,10.17,-0.52,2.48,-0.09,-0.08,-0.05
1038017,10.06,-0.41,2.59,-0.08,0.03,-0.04
1038030,9.93,-0.37,2.74,-0.08,0.08,-0.0
1038044,9.9,-0.35,2.79,-0.09,0.09,0.02
1038058,9.95,-0.39,2.75,-0.09,0.11,0.04
1038071,9.93,-0.41,2.76,-0.09,0.15,0.04
1038085,9.88,-0.45,2.83,-0.09,0.18,0.03
1038099,9.9,-0.47,2.86,-0.08,0.19,0.04
1038112,9.96,-0.48,2.82,-0.06,0.23,0.05
1038126,10.0,-0.44,2.81,-0.04,0.33,0.06
1038140,10.01,-0.42,2.93,-0.03,0.43,0.09
1038153,10.06,-0.41,3.02,-0.03,0.54,0.12
1038167,10.06,-0.43,3.05,-0.02,0.66,0.16
1038181,9.98,-0.42,3.15,-0.04,0.77,0.18
1038194,9.85,-0.41,3.3,-0.08,0.82,0.16
1038208,9.58,-0.47,3.47,-0.13,0.78,0.11
1038222,9.43,-0.49,3.55,-0.16,0.68,0.07
1038235,9.38,-0.48,3.56,-0.15,0.56,0.05
1038249,9.36,-0.48,3.47,-0.12,0.45,0.06
1038263,9.45,-0.51,3.45,-0.09,0.36,0.07
1038276,9.51,-0.57,3.51,-0.08,0.29,0.07
1038290,9.55,-0.61,3.51,-0.09,0.22,0.05
1038304,9.53,-0.6,3.56,-0.11,0.16,0.01
1038317,9.5,-0.55,3.52,-0.11,0.08,-0.01
1038331,9.45,-0.5,3.44,-0.14,-0.02,-0.05
1038345,9.35,-0.4,3.4,-0.16,-0.12,-0.09
1038358,9.37,-0.39,3.39,-0.15,-0.22,-0.1
1038372,9.4,-0.46,3.3,-0.15,-0.32,-0.11
1038386,9.53,-0.5,3.17,-0.13,-0.38,-0.11
1038400,9.59,-0.51,3.11,-0.11,-0.39,-0.12
1038413,9.7,-0.5,3.03,-0.09,-0.39,-0.11
1038427,9.69,-0.45,2.98,-0.11,-0.39,-0.14
1038441,9.63,-0.37,3.0,-0.14,-0.42,-0.17
1038454,9.54,-0.38,3.03,-0.16,-0.49,-0.18
1038468,9.6,-0.41,2.93,-0.15,-0.56,-0.16
1038482,9.72,-0.4,2.72,-0.12,-0.56,-0.12
1038495,9.9,-0.38,2.64,-0.1,-0.5,-0.1
1038509,9.95,-0.27,2.66,-0.14,-0.42,-0.1
1038523,9.86,-0.19,2.7,-0.23,-0.39,-0.13
1038536,9.78,-0.22,2.76,-0.29,-0.41,-0.14
1038550,9.71,-0.43,2.71,-0.3,-0.46,-0.14
1038564,9.75,-0.56,2.62,-0.25,-0.49,-0.13
1038577,9.83,-0.62,2.47,-0.16,-0.48,-0.11
1038591,9.94,-0.54,2.41,-0.08,-0.41,-0.1
1038605,10.0,-0.35,2.44,-0.04,-0.31,-0.09
1038618,10.1,-0.24,2.42,-0.02,-0.18,-0.06
1038632,10.21,-0.31,2.42,0.0,-0.02,0.0
1038646,10.27,-0.45,2.49,0.03,0.19,0.06
1038659,10.28,-0.5,2.62,0.05,0.4,0.11
1038673,10.18,-0.4,2.74,0.03,0.55,0.13
1038687,9.92,-0.25,2.98,-0.05,0.61,0.1
1038700,9.75,-0.25,3.13,-0.1,0.57,0.11
1038714,9.71,-0.42,3.13,-0.1,0.52,0.12
1038728,9.72,-0.54,3.09,-0.07,0.49,0.11
1038741,9.74,-0.51,3.17,-0.04,0.49,0.11
1038755,9.77,-0.4,3.23,-0.03,0.49,0.13
1038769,9.83,-0.38,3.25,-0.05,0.52,0.16
1038782,9.9,-0.41,3.23,-0.09,0.59,0.18
1038796,9.9,-0.45,3.32,-0.13,0.68,0.2
1038810,9.79,-0.46,3.47,-0.19,0.75,0.21
1038824,9.55,-0.49,3.61,-0.26,0.72,0.17
1038838,9.3,-0.63,3.75,-0.27,0.6,0.11
1038851,9.27,-0.76,3.73,-0.2,0.44,0.08
1038865,9.31,-0.8,3.54,-0.12,0.28,0.03
1038879,9.33,-0.64,3.48,-0.07,0.16,-0.03
1038892,9.37,-0.43,3.51,-0.07,0.06,-0.04
