miliseg,AcX,AcY,AcZ,GyX,GyY,GyZ
10490.0,0.51,5.55,-7.83,-0.33,-0.15,-0.32
10500.0,0.65,4.88,-8.2,0.84,0.59,0.06
10510.0,1.09,3.82,-8.49,1.44,1.11,0.46
10520.0,2.19,2.46,-8.64,0.89,1.0,0.64
10530.0,2.61,2.43,-8.77,-0.23,-0.05,0.15
10540.0,2.21,2.84,-8.81,-2.27,-0.88,-0.48
10550.0,1.15,5.33,-7.69,-1.92,-0.95,-0.48
10560.0,0.7,5.56,-7.77,-0.9,-0.71,-0.27
10570.0,0.33,5.66,-7.52,-0.1,-0.08,-0.29
10580.0,0.78,5.83,-7.46,1.08,0.71,-0.04
10590.0,0.67,4.32,-7.73,2.55,1.22,0.53
10600.0,2.14,1.58,-8.57,1.57,1.26,0.68
10610.0,2.91,1.99,-9.06,-0.58,-0.34,0.04
10620.0,1.76,3.2,-8.87,-1.73,-1.19,-0.39
10630.0,1.09,5.07,-8.42,-2.27,-1.07,-0.53
10640.0,0.23,6.08,-7.36,-0.67,-0.41,-0.26
10650.0,0.3,5.67,-7.31,1.03,0.46,0.06
10660.0,0.53,4.11,-7.6,2.09,1.29,0.46
10670.0,2.12,2.77,-8.36,1.53,1.46,0.56
10680.0,2.98,1.64,-9.0,-0.16,-0.05,0.05
10690.0,2.15,2.92,-9.23,-2.07,-1.28,-0.6
10700.0,0.95,4.82,-8.38,-1.98,-1.05,-0.56
10710.0,0.55,5.31,-7.66,-1.4,-0.72,-0.31
10720.0,0.12,6.04,-7.03,-0.29,-0.27,-0.11
10730.0,0.19,6.17,-7.04,1.27,0.43,0.25
10740.0,0.32,4.24,-7.45,2.7,1.22,0.63
10750.0,1.78,1.8,-8.54,1.27,1.69,0.51
10760.0,3.12,2.39,-9.06,-0.73,-0.07,-0.14
10770.0,1.54,3.67,-8.79,-1.81,-1.4,-0.4
10780.0,0.93,5.22,-8.16,-1.94,-0.92,-0.37
10790.0,0.57,6.11,-7.52,-1.01,-0.45,-0.26
10800.0,0.3,5.75,-7.31,0.25,-0.06,-0.06
10810.0,0.18,5.28,-7.48,1.29,0.62,0.19
10820.0,0.51,3.89,-7.77,1.5,1.55,0.38
10830.0,1.98,3.39,-7.89,1.2,2.19,0.55
10840.0,3.63,2.51,-8.42,0.29,0.59,0.19
10850.0,2.92,3.24,-9.14,-0.81,-1.16,-0.22
10860.0,1.98,4.04,-8.93,-1.36,-1.42,-0.35
10870.0,1.17,4.86,-8.2,-1.11,-1.15,-0.28
10880.0,0.67,5.05,-7.73,-0.79,-0.66,-0.31
10890.0,0.4,5.48,-7.43,-0.11,-0.11,-0.34
10900.0,0.12,5.0,-7.57,1.1,0.55,0.23
10910.0,0.34,3.45,-8.05,1.57,1.56,0.39
10920.0,2.06,3.06,-8.22,1.32,2.23,0.7
10930.0,3.59,2.18,-8.67,0.47,0.65,0.36
10940.0,3.14,2.67,-8.9,-0.95,-1.04,-0.27
10950.0,2.03,3.89,-8.31,-1.68,-1.44,-0.4
10960.0,1.11,5.0,-8.08,-1.17,-1.31,-0.33
10970.0,0.43,4.92,-7.85,-0.17,-0.47,-0.21
10980.0,0.39,4.65,-7.9,0.07,0.58,-0.3
10990.0,1.05,4.71,-8.2,1.01,1.47,0.1
11000.0,1.88,2.85,-8.33,1.11,1.99,0.39
11010.0,3.53,2.32,-8.67,0.36,0.82,0.43
11020.0,3.1,2.3,-8.35,-0.7,-1.19,0.19
11030.0,1.93,4.08,-8.33,-1.13,-1.54,-0.01
11040.0,1.39,4.97,-8.41,-0.83,-1.02,-0.29
11050.0,0.98,5.18,-8.1,-0.25,-0.12,-0.48
11060.0,0.67,4.3,-8.0,0.56,0.57,0.01
11070.0,0.95,3.67,-8.17,1.1,1.34,0.17
11080.0,2.32,3.52,-8.03,1.54,1.74,0.72
11090.0,3.35,1.25,-8.31,1.39,0.32,0.8
