miliseg,AcX,AcY,AcZ,GyX,GyY,GyZ
1745098,9.13,1.65,0.82,4.21,0.1,0.03
1745112,9.01,0.5,0.43,4.79,0.31,0.24
1745126,9.34,-0.08,0.23,4.96,0.49,0.37
1745139,9.73,-0.84,0.31,4.62,0.55,0.49
1745153,9.84,-1.75,0.26,3.81,0.49,0.6
1745167,9.88,-2.74,-0.05,2.47,0.38,0.62
1745180,9.69,-3.97,-0.49,0.4,0.33,0.55
1745194,9.85,-4.5,-0.33,-1.88,0.31,0.41
1745208,10.1,-4.13,0.48,-4.41,0.26,0.1
1745222,10.18,-2.41,1.43,-6.31,0.14,-0.34
1745235,9.98,-0.56,2.21,-7.37,0.03,-0.69
1745249,10.03,1.44,2.8,-7.47,-0.12,-0.92
1745263,10.09,3.36,2.82,-6.56,-0.27,-1.01
1745276,10.09,4.76,2.29,-4.99,-0.35,-0.96
1745290,9.99,5.77,1.51,-2.73,-0.3,-0.76
1745304,9.89,5.63,1.08,-0.34,-0.14,-0.47
1745317,9.79,4.64,1.07,1.61,-0.0,-0.16
1745331,9.54,3.51,1.13,3.26,0.1,0.17
1745345,9.22,2.72,0.77,4.44,0.25,0.5
1745358,9.34,2.11,0.43,5.22,0.41,0.74
1745372,9.62,1.03,0.15,5.63,0.58,0.87
1745386,9.76,0.36,0.18,5.51,0.7,0.92
1745399,10.03,-1.21,0.5,4.91,0.64,0.94
1745413,10.24,-2.49,0.34,3.74,0.44,0.87
1745427,9.95,-3.38,-0.28,1.78,0.27,0.77
1745441,10.05,-4.12,-0.62,-0.71,0.22,0.62
1745454,10.19,-4.46,-0.12,-3.37,0.26,0.38
1745468,10.47,-2.83,0.88,-5.63,0.24,-0.02
1745482,10.34,-0.76,1.68,-7.11,0.21,-0.43
1745496,10.23,0.85,2.28,-7.58,0.18,-0.74
1745509,10.29,2.52,2.87,-7.11,0.09,-0.95
1745523,10.33,4.1,2.73,-5.82,-0.04,-1.05
1745537,10.31,5.21,2.25,-4.05,-0.1,-1.03
1745550,10.2,5.49,1.9,-1.86,-0.1,-0.86
1745564,9.84,4.76,1.65,0.31,-0.01,-0.62
1745578,9.53,3.66,1.46,2.05,0.12,-0.34
1745591,9.47,2.55,1.49,3.45,0.26,0.04
1745605,9.44,1.98,1.01,4.46,0.4,0.41
1745619,9.73,1.76,0.82,5.23,0.5,0.68
1745632,9.89,1.21,0.95,5.76,0.51,0.89
1745646,9.99,-0.12,1.04,5.71,0.33,1.03
1745660,10.0,-1.07,1.32,5.29,0.21,1.05
1745673,10.47,-2.28,1.09,4.25,-0.07,1.02
1745687,9.95,-3.39,0.27,2.36,-0.18,0.91
1745701,10.13,-4.14,0.05,0.04,-0.18,0.73
1745714,10.13,-4.44,0.18,-2.81,-0.12,0.38
1745728,10.27,-3.71,0.98,-5.24,-0.03,-0.11
1745742,10.09,-1.64,1.68,-6.66,0.08,-0.59
1745755,9.96,0.63,2.21,-7.08,0.19,-0.94
1745769,10.02,2.66,2.46,-6.33,0.26,-1.11
1745783,10.23,4.27,2.28,-4.67,0.26,-1.13
1745796,10.25,5.96,1.35,-2.05,0.27,-1.01
1745810,10.25,5.94,0.73,0.82,0.38,-0.78
1745824,10.59,4.51,1.22,3.15,0.39,-0.46
1745837,10.33,2.87,1.67,4.93,0.29,-0.08
1745851,9.87,1.26,1.41,5.9,0.22,0.34
1745865,9.59,0.05,0.85,6.23,0.24,0.65
1745878,9.69,-1.03,0.55,6.04,0.3,0.84
1745892,9.94,-1.96,0.57,5.28,0.25,0.95
1745906,9.83,-2.43,0.26,4.01,0.1,1.03
1745919,10.36,-3.29,0.44,2.39,-0.02,0.98
1745933,10.5,-3.52,0.04,0.42,-0.2,0.79
1745947,9.83,-3.58,-0.32,-1.93,-0.2,0.55
1745961,10.25,-4.0,0.37,-4.52,-0.07,0.2
1745974,10.44,-2.51,1.52,-6.42,-0.04,-0.32
1745988,10.16,-0.87,2.36,-7.38,-0.04,-0.8
1746002,10.07,1.35,3.08,-7.33,-0.08,-1.15
1746016,10.04,3.53,3.27,-6.31,-0.23,-1.25
1746029,9.94,5.25,2.54,-4.43,-0.31,-1.19
1746043,10.02,5.94,2.04,-2.17,-0.28,-1.01
1746057,9.96,5.55,1.74,0.38,-0.18,-0.7
1746070,9.84,4.38,1.79,2.61,-0.05,-0.34
1746084,9.73,3.18,1.97,4.21,0.04,0.03
1746098,9.4,2.11,1.69,5.42,0.13,0.39
1746111,9.2,1.5,1.11,6.3,0.3,0.61
1746125,9.34,0.59,1.05,6.74,0.46,0.68
1746139,9.65,-0.68,0.88,6.65,0.51,0.72
1746152,9.4,-1.72,0.13,5.79,0.61,0.75
1746166,9.99,-3.97,-0.0,4.25,0.65,0.76
1746180,10.3,-4.72,-0.02,2.11,0.48,0.69
1746193,10.35,-3.59,-0.04,-0.19,0.17,0.53
1746207,10.0,-4.18,-0.17,-2.6,-0.01,0.28
1746221,10.03,-4.33,0.63,-5.0,-0.05,-0.04
1746235,10.29,-1.85,1.82,-6.59,-0.12,-0.47
1746248,9.87,-0.49,2.25,-7.52,-0.16,-0.84
1746262,9.9,0.75,2.81,-7.71,-0.13,-1.04
1746276,10.07,2.94,3.1,-6.92,-0.15,-1.1
1746289,9.82,4.75,2.45,-5.43,-0.09,-1.01
1746303,9.78,5.7,1.83,-3.14,0.08,-0.8
1746317,9.78,5.49,1.53,-0.57,0.27,-0.51
1746330,9.95,4.41,1.75,1.59,0.35,-0.22
1746344,10.12,3.98,1.9,3.71,0.27,0.13
1746358,9.65,3.27,1.33,5.34,0.24,0.46
1746371,9.83,2.22,1.15,6.51,0.27,0.71
1746385,9.82,0.65,1.16,7.21,0.28,0.77
1746399,9.75,-0.87,0.87,6.79,0.3,0.82
1746412,9.11,-3.77,-0.46,4.82,0.48,0.92
1746426,10.1,-7.74,-0.7,1.53,0.7,0.85
1746440,10.77,-6.46,0.1,-1.8,0.51,0.5
1746453,10.89,-4.2,0.93,-4.48,0.15,-0.04
1746467,10.59,-2.43,1.86,-6.26,-0.2,-0.64
1746481,10.08,-0.07,2.36,-6.9,-0.44,-1.06
1746494,9.93,1.94,2.62,-6.63,-0.6,-1.3
1746508,10.03,3.27,2.76,-5.58,-0.81,-1.47
1746522,9.96,4.42,2.49,-3.92,-1.02,-1.44
1746535,10.01,4.61,2.04,-2.15,-1.11,-1.23
1746549,9.7,4.46,1.24,-0.13,-0.97,-0.86
1746563,9.42,3.8,1.03,1.66,-0.62,-0.39
1746576,9.2,2.95,1.14,3.0,-0.27,0.09
1746591,9.0,1.86,1.17,4.03,0.1,0.54
1746604,9.34,1.54,1.07,4.78,0.4,0.83
1746618,9.59,1.38,0.69,5.33,0.65,0.98
1746632,9.57,1.27,0.0,5.74,0.89,1.01
1746645,9.86,0.49,-0.24,6.01,1.15,0.93
1746659,10.22,-0.87,0.28,5.81,1.16,0.83
1746673,10.41,-2.09,0.42,4.99,0.9,0.81
1746686,10.44,-3.5,0.23,3.35,0.5,0.8
1746700,10.6,-4.48,-0.08,1.2,0.1,0.72
1746714,10.33,-4.78,-0.28,-1.25,-0.17,0.53
1746727,10.41,-5.53,0.31,-4.15,-0.31,0.14
1746741,10.1,-4.33,1.47,-6.71,-0.4,-0.39
1746755,9.88,-2.08,2.38,-8.45,-0.39,-0.86
1746768,9.8,-0.05,3.39,-8.73,-0.38,-1.31
1746782,9.57,2.16,4.27,-8.66,-0.42,-1.59
1746796,9.32,4.23,4.31,-7.09,-0.41,-1.74
1746809,9.22,6.26,3.58,-4.37,-0.29,-1.72
1746823,9.08,7.43,2.29,-1.01,-0.03,-1.39
1746837,9.25,6.7,1.64,1.94,0.31,-0.85
1746850,9.29,5.26,1.16,4.52,0.68,-0.1
1746864,9.14,3.3,1.26,6.23,0.96,0.61
1746878,9.01,0.78,1.22,6.97,1.15,1.07
1746891,9.33,-1.31,0.91,6.75,1.24,1.35
1746905,9.49,-2.49,-0.23,5.58,1.28,1.57
1746919,9.97,-4.91,-0.61,3.45,1.33,1.63
1746932,11.01,-6.8,-0.11,0.53,1.09,1.49
1746946,11.44,-5.09,0.77,-2.32,0.55,1.09
1746960,11.36,-3.21,1.54,-4.44,-0.06,0.49
1746973,10.77,-1.25,2.1,-5.76,-0.63,-0.19
1746987,10.36,0.69,2.2,-6.18,-1.0,-0.8
1747001,10.03,1.86,2.1,-5.98,-1.15,-1.24
1747015,9.86,2.67,1.9,-5.19,-1.17,-1.52
1747028,9.87,3.11,1.8,-3.99,-1.11,-1.58
1747042,9.79,3.34,1.7,-2.7,-1.0,-1.44
1747056,9.62,3.13,1.7,-1.29,-0.85,-1.12
